,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,[0],"[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8062889, 105.8060704, 105.8080075, 105.8072897]","[105.8238221, 105.8232769, 105.8230201, 105.8226814]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8161148, 105.8137344, 105.8052678, 105.801663, 105.8073093]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8069652, 105.8075621, 105.8070434, 105.806646, 105.808257]","[105.8238221, 105.822785, 105.8230738, 105.8197372, 105.8171798]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.8151291, 105.8106491]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.8226928, 105.8248253]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.8215879, 105.8172642, 105.8170202, 105.8171074]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8317324, 105.8310555]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8317324, 105.8295923]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8069652, 105.8075621, 105.8070434, 105.806646, 105.806831, 105.8067888, 105.8075083, 105.8085471]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8419338, 105.8429834]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8272696, 105.8271548, 105.8194979]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8366445, 105.836876, 105.8370294, 105.8356802, 105.8359659, 105.8392917, 105.8410376]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8472084, 105.8477301, 105.8455601, 105.8463355]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8419338, 105.8433527, 105.8465003]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8069652, 105.8070283]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.807154]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8272696, 105.8271548, 105.8253889]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.8151291, 105.8133776, 105.8128539]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8402105]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.8151291, 105.8133776, 105.812938]","[105.8238221, 105.822785, 105.8230738, 105.8200714, 105.8177529, 105.8155638, 105.8155387]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8401014]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.8103439, 105.8105416]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8419338, 105.8425259, 105.841524]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.8151291, 105.8133776, 105.8129761, 105.8113523, 105.8107306, 105.810767]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8062889, 105.8060704, 105.8115146]","[105.8238221, 105.822785, 105.8230738, 105.8200714, 105.8177476, 105.8145132]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8071502, 105.8085359]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8366445, 105.836876, 105.8370294, 105.8356802, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8476222, 105.8483634, 105.8484596]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8366445, 105.836876, 105.8370294, 105.8356802, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8464226]","[105.8238221, 105.8238986, 105.8235155, 105.8241612, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8419338, 105.8427815, 105.8452693, 105.8456381, 105.8449819]"
1,"[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8149347, 105.8131041, 105.8163123, 105.821666, 105.8241612, 105.8235155, 105.8238986, 105.8238221]",[0],"[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8149347, 105.8131041, 105.8163123, 105.8196901, 105.8198407, 105.8216523, 105.8222463, 105.8225368, 105.8230201, 105.8226814]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8150127, 105.8145095, 105.8066614, 105.801663, 105.8073093]","[105.8072897, 105.8080075, 105.8113156, 105.8101164, 105.8097285, 105.8095058, 105.808257]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8149347, 105.8131041, 105.8163123, 105.8172308, 105.8200714, 105.8197372, 105.8171798]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8150127, 105.8145095, 105.8106491]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8149347, 105.8131041, 105.8163123, 105.821666, 105.8226928, 105.8248253]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8149347, 105.8139516, 105.8169693, 105.8170202, 105.8171074]","[105.8072897, 105.8080075, 105.8286912, 105.8310555]","[105.8072897, 105.8080075, 105.8286912, 105.8317324, 105.8295923]","[105.8072897, 105.8080075, 105.8113156, 105.8101164, 105.8085471]","[105.8072897, 105.8080075, 105.8362237, 105.8419338, 105.8429834]","[105.8072897, 105.8080075, 105.8286912, 105.8317324, 105.8194979]","[105.8072897, 105.8080075, 105.8362237, 105.8359659, 105.8392917, 105.8410376]","[105.8072897, 105.8080075, 105.8362237, 105.8472084, 105.8477301, 105.8455601, 105.8463355]","[105.8072897, 105.8080075, 105.8362237, 105.8419338, 105.8433527, 105.8465003]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8150127, 105.8145095, 105.8071577, 105.8069652, 105.8070283]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8149347, 105.8139516, 105.807154]","[105.8072897, 105.8080075, 105.8286912, 105.8317324, 105.8253889]","[105.8072897, 105.8080075, 105.8146369, 105.8128539]","[105.8072897, 105.8080075, 105.8362237, 105.8399832, 105.8384198, 105.8402105]","[105.8072897, 105.8080075, 105.8146369, 105.812938]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8149347, 105.8137183, 105.8122914, 105.8119011, 105.8125186, 105.8132602, 105.8155638, 105.8155387]","[105.8072897, 105.8080075, 105.8362237, 105.8399832, 105.8401014]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8150127, 105.8145095, 105.8105182, 105.8105416]","[105.8072897, 105.8080075, 105.8362237, 105.8419338, 105.8425259, 105.841524]","[105.8072897, 105.8080075, 105.8113156, 105.8099727, 105.8108165, 105.8108118, 105.810767]","[105.8072897, 105.8080075, 105.8115146]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8149347, 105.8137183, 105.8122914, 105.8119011, 105.8122873, 105.8144842]","[105.8072897, 105.8080075, 105.8154991, 105.8163218, 105.8150127, 105.8145095, 105.8085738]","[105.8072897, 105.8080075, 105.8362237, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8476222, 105.8483634, 105.8484596]","[105.8072897, 105.8080075, 105.8362237, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8464226]","[105.8072897, 105.8080075, 105.8362237, 105.8419338, 105.8427815, 105.8452693, 105.8456381, 105.8449819]"
2,"[105.8226814, 105.8230201, 105.8232769, 105.8238221]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8062889, 105.8060704, 105.8080075, 105.8072897]",[0],"[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8161148, 105.8137344, 105.8052678, 105.801663, 105.8073093]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8069652, 105.8075621, 105.8070434, 105.806646, 105.808257]","[105.8226814, 105.8230201, 105.8232769, 105.822785, 105.8230738, 105.8197372, 105.8171798]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.8151291, 105.8106491]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.8226928, 105.8248253]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.8215879, 105.8172642, 105.8170202, 105.8171074]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8317324, 105.8310555]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8317324, 105.8295923]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8069652, 105.8075621, 105.8070434, 105.806646, 105.806831, 105.8067888, 105.8075083, 105.8085471]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8419338, 105.8429834]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8272696, 105.8271548, 105.8194979]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8366445, 105.836876, 105.8370294, 105.8356802, 105.8359659, 105.8392917, 105.8410376]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8472084, 105.8477301, 105.8455601, 105.8463355]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8419338, 105.8433527, 105.8465003]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8069652, 105.8070283]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.807154]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8272696, 105.8271548, 105.8253889]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.8151291, 105.8133776, 105.8128539]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8402105]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.8151291, 105.8133776, 105.812938]","[105.8226814, 105.8230201, 105.8232769, 105.822785, 105.8230738, 105.8200714, 105.8177529, 105.8155638, 105.8155387]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8401014]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.8103439, 105.8105416]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8419338, 105.8425259, 105.841524]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.8215879, 105.8172642, 105.8169693, 105.8141327, 105.8151291, 105.8133776, 105.8129761, 105.8113523, 105.8107306, 105.810767]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8062889, 105.8060704, 105.8115146]","[105.8226814, 105.8230201, 105.8232769, 105.822785, 105.8230738, 105.8200714, 105.8177476, 105.8145132]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8161148, 105.8137344, 105.8055577, 105.8071502, 105.8085359]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8366445, 105.836876, 105.8370294, 105.8356802, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8476222, 105.8483634, 105.8484596]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8366445, 105.836876, 105.8370294, 105.8356802, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8464226]","[105.8226814, 105.8225335, 105.8211346, 105.8224491, 105.821666, 105.8287125, 105.8340303, 105.8345898, 105.8389232, 105.8401303, 105.8419338, 105.8427815, 105.8452693, 105.8456381, 105.8449819]"
3,"[105.8073093, 105.821666, 105.8241612, 105.8235155, 105.8238986, 105.8238221]","[105.8073093, 105.8108068, 105.8107411, 105.8055577, 105.8062889, 105.8060704, 105.8080075, 105.8072897]","[105.8073093, 105.8196901, 105.8198407, 105.8216523, 105.8222463, 105.8225368, 105.8230201, 105.8226814]",[0],"[105.8073093, 105.8108068, 105.8107411, 105.8055577, 105.8069652, 105.8075621, 105.8070434, 105.806646, 105.808257]","[105.8073093, 105.8172308, 105.8200714, 105.8197372, 105.8171798]","[105.8073093, 105.8108068, 105.8107411, 105.8055577, 105.8071502, 105.8106491]","[105.8073093, 105.821666, 105.8226928, 105.8248253]","[105.8073093, 105.8127286, 105.8141327, 105.8169693, 105.8170202, 105.8171074]","[105.8073093, 105.8127286, 105.8151291, 105.8166178, 105.8185498, 105.8286912, 105.8310555]","[105.8073093, 105.8287125, 105.8340303, 105.8345898, 105.8317324, 105.8295923]","[105.8073093, 105.8108068, 105.8107411, 105.8055577, 105.8069652, 105.8075621, 105.8070434, 105.806646, 105.806831, 105.8067888, 105.8075083, 105.8085471]","[105.8073093, 105.8127286, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8419338, 105.8429834]","[105.8073093, 105.8287125, 105.8272696, 105.8271548, 105.8194979]","[105.8073093, 105.8127286, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8359659, 105.8392917, 105.8410376]","[105.8073093, 105.8127286, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8472084, 105.8477301, 105.8455601, 105.8463355]","[105.8073093, 105.8127286, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8419338, 105.8433527, 105.8465003]","[105.8073093, 105.8108068, 105.8107411, 105.8055577, 105.8069652, 105.8070283]","[105.8073093, 105.8108068, 105.8107411, 105.8055577, 105.8069257, 105.807154]","[105.8073093, 105.8287125, 105.8272696, 105.8271548, 105.8253889]","[105.8073093, 105.8127286, 105.8151291, 105.8133776, 105.8128539]","[105.8073093, 105.8287125, 105.8402105]","[105.8073093, 105.8127286, 105.8151291, 105.8133776, 105.812938]","[105.8073093, 105.8123919, 105.8119011, 105.8125186, 105.8132602, 105.8155638, 105.8155387]","[105.8073093, 105.8127286, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8399832, 105.8401014]","[105.8073093, 105.8108068, 105.8107411, 105.8095708, 105.8105416]","[105.8073093, 105.8127286, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8419338, 105.8425259, 105.841524]","[105.8073093, 105.8108068, 105.8107411, 105.8055577, 105.8069652, 105.8071389, 105.8095362, 105.8094972, 105.8107847, 105.810767]","[105.8073093, 105.8108068, 105.8107411, 105.8055577, 105.8062889, 105.8060704, 105.8115146]","[105.8073093, 105.8123919, 105.8119011, 105.8122873, 105.8144842]","[105.8073093, 105.8108068, 105.8107411, 105.8055577, 105.8071502, 105.8085359]","[105.8073093, 105.8127286, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8476222, 105.8483634, 105.8484596]","[105.8073093, 105.8127286, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8464226]","[105.8073093, 105.8127286, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8419338, 105.8427815, 105.8452693, 105.8456381, 105.8449819]"
4,"[105.808257, 105.8063409, 105.8062889, 105.8050548, 105.8130625, 105.8163123, 105.821666, 105.8241612, 105.8235155, 105.8238986, 105.8238221]","[105.808257, 105.8063409, 105.8062889, 105.8060704, 105.8080075, 105.8072897]","[105.808257, 105.8063409, 105.8062889, 105.8050548, 105.8130625, 105.8163123, 105.8196901, 105.8198407, 105.8216523, 105.8222463, 105.8225368, 105.8230201, 105.8226814]","[105.808257, 105.8063409, 105.8062889, 105.8059888, 105.803483, 105.8020507, 105.801663, 105.8073093]",[0],"[105.808257, 105.8063409, 105.8062889, 105.8050548, 105.8130625, 105.8163123, 105.8172308, 105.8200714, 105.8197372, 105.8171798]","[105.808257, 105.8063409, 105.8062889, 105.8066418, 105.8106491]","[105.808257, 105.8063409, 105.8062889, 105.8050548, 105.8130625, 105.8163123, 105.821666, 105.8226928, 105.8248253]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8154991, 105.8163218, 105.8149347, 105.8139516, 105.8169693, 105.8170202, 105.8171074]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8286912, 105.8310555]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8286912, 105.8317324, 105.8295923]","[105.808257, 105.8088281, 105.8089564, 105.8086955, 105.8087617, 105.8085471]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8362237, 105.8419338, 105.8429834]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8286912, 105.8317324, 105.8194979]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8362237, 105.8359659, 105.8392917, 105.8410376]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8362237, 105.8472084, 105.8477301, 105.8455601, 105.8463355]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8362237, 105.8419338, 105.8433527, 105.8465003]","[105.808257, 105.8063409, 105.8062889, 105.8066418, 105.8069652, 105.8070283]","[105.808257, 105.8063409, 105.8062889, 105.8051868, 105.8054214, 105.8069257, 105.807154]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8286912, 105.8317324, 105.8253889]","[105.808257, 105.8095058, 105.8094972, 105.8107847, 105.8107306, 105.8113523, 105.8129761, 105.8128539]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8362237, 105.8399832, 105.8384198, 105.8402105]","[105.808257, 105.8095058, 105.8094972, 105.8107847, 105.8107306, 105.8113523, 105.8129761, 105.812938]","[105.808257, 105.8063409, 105.8062889, 105.8050548, 105.8128868, 105.8127742, 105.8119011, 105.8125186, 105.8132602, 105.8155638, 105.8155387]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8362237, 105.8399832, 105.8401014]","[105.808257, 105.8063409, 105.8062889, 105.8066418, 105.8105182, 105.8105416]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8362237, 105.8419338, 105.8425259, 105.841524]","[105.808257, 105.8095058, 105.8094972, 105.8107847, 105.810767]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8115146]","[105.808257, 105.8063409, 105.8062889, 105.8050548, 105.8128868, 105.8127742, 105.8119011, 105.8122873, 105.8144842]","[105.808257, 105.8063409, 105.8062889, 105.8066418, 105.8085359]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8362237, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8476222, 105.8483634, 105.8484596]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8362237, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8464226]","[105.808257, 105.8095058, 105.8097285, 105.8101164, 105.8113156, 105.8362237, 105.8419338, 105.8427815, 105.8452693, 105.8456381, 105.8449819]"
5,"[105.8171518, 105.8115524, 105.8129565, 105.821666, 105.8241612, 105.8235155, 105.8238986, 105.8238221]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8141327, 105.8069257, 105.8062889, 105.8060704, 105.8080075, 105.8072897]","[105.8171518, 105.8164384, 105.815293, 105.817, 105.8165427, 105.8198981, 105.8232003, 105.8225335, 105.8226814]","[105.8171518, 105.8115524, 105.813033, 105.8133388, 105.8052678, 105.801663, 105.8073093]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8141327, 105.8069257, 105.8069652, 105.8075621, 105.8070434, 105.806646, 105.808257]",[0],"[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8106491]","[105.8171518, 105.8115524, 105.8129565, 105.821666, 105.8226928, 105.8248253]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8141327, 105.8169693, 105.8170202, 105.8171074]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8166178, 105.8185498, 105.8286912, 105.8310555]","[105.8171518, 105.8115524, 105.8129565, 105.8287125, 105.8340303, 105.8345898, 105.8317324, 105.8295923]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8141327, 105.8069257, 105.8069652, 105.8075621, 105.8070434, 105.806646, 105.806831, 105.8067888, 105.8075083, 105.8085471]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8419338, 105.8429834]","[105.8171518, 105.8115524, 105.8129565, 105.8287125, 105.8272696, 105.8271548, 105.8194979]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8359659, 105.8392917, 105.8410376]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8472084, 105.8477301, 105.8455601, 105.8463355]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8419338, 105.8433527, 105.8465003]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8141327, 105.8069257, 105.8069652, 105.8070283]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8141327, 105.807154]","[105.8171518, 105.8115524, 105.8129565, 105.8287125, 105.8272696, 105.8271548, 105.8253889]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8133776, 105.8128539]","[105.8171518, 105.8115524, 105.8129565, 105.8287125, 105.8402105]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8133776, 105.812938]","[105.8171518, 105.8115524, 105.8122873, 105.8155619, 105.8155387]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8399832, 105.8401014]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8141327, 105.8103439, 105.8105416]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8419338, 105.8425259, 105.841524]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8133776, 105.8129761, 105.8113523, 105.8107306, 105.810767]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8141327, 105.8069257, 105.8062889, 105.8060704, 105.8115146]","[105.8171518, 105.8115524, 105.8122873, 105.8144842]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8085738]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8476222, 105.8483634, 105.8484596]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8359659, 105.8397537, 105.8400806, 105.8458327, 105.8464226]","[105.8171518, 105.8115524, 105.8124912, 105.8138859, 105.8151291, 105.8166178, 105.8185498, 105.8362237, 105.8419338, 105.8427815, 105.8452693, 105.8456381, 105.8449819]"
